1166903	洋子と由美のどっちが英語が上手く話せるの？	4607199	Antara Yoko dan Yumi, siapa yang bisa berbahasa Inggris dengan baik?
200183	トムとスーはお互いに１９８５年以来の知り合いだ。	4607206	Tom dan Sue berkenalan sejak tahun 1985.
228297	ウェンディ、弟のサムだよ。	4607210	Wendy, ini adikku Sam.
187520	何故来なかったの？	4607237	Kenapa tidak datang?
141720	先生の話に励まされてメアリーはさらに勉強した。	4607238	Mary belajar dengan lebih giat karena perkataan pak guru.
200096	トムはケイトを家まで送った。	4609882	Tom mengantar Kate sampai rumah.
75814	猫が死んだ時、ダイアナは錯乱状態になった。	4609918	Diana merasa sangat terpukul saat kucingnya mati.
215606	ジョーさんは昨夜あなたと一緒でしたか？	4609931	Apa Joe bersamamu kemarin malam?
216547	ジェームズを議長に選んだ。	4609940	Kami memilih James sebagai pembicaranya.
1144492	トレーシーはその時まで一度も箸を使ったことがなかった。	4609950	Sebelumnya Tracy belum pernah sekalipun menggunakan sumpit.
200002	トムはもうここに来ていますがビルはまだです。	4609956	Tom sudah berada di sini, tetapi Bill masih belum.
225191	ケンと太郎のどちらが背が高いですか。	4609962	Antara Ken dan Taro, siapa yang badannya lebih tinggi?
1166421	パーティーでジャックとメアリーのそばにいたのは誰ですか。	4609969	Yang berada di pesta selain Jack dan Mary siapa?
196077	ボブが来るまで私たちは始めません。	4609974	Kami tidak akan memulainya hingga Bob datang.
1166421	パーティーでジャックとメアリーのそばにいたのは誰ですか。	4609965	Siapa yang ada di pesta selain Jack dan Mary?
199675	トレーシーはそのときまでお箸を使ったことが無かった。	4609943	Tracy belum pernah menggunakan sumpit sebelumnya.
200830	俊夫くんはとても上手に英語を話すことが出来る。	4609893	Toshio bisa berbahasa Inggris dengan sangat baik.
1106214	駅はどこにありますか。	1106225	Stasiun kereta ada di mana?
1106214	駅はどこにありますか。	4607243	Ada di mana stasiun kereta apinya?
188894	駅はどこですか。	4610012	Stasiun kereta apinya di mana?
188894	駅はどこですか。	4610017	Stasiunnya di mana?
467330	あなたはなぜ来なかったのですか？	4607152	Kenapa kau tidak datang?
166565	私たちはきのうサッカーをしました。	4607148	Kami bermain sepak bola kemarin.
231862	あなたは週末に何をしましたか。	4607141	Apa yang kau lakukan di akhir pekan?
172390	今週あなたは何をしていましたか。	4607214	Apa saja yang sudah kamu lakukan minggu ini?
175547	健君とトニー君とではどちらが速く走りますか。	4610040	Antara Ken dan Tom, siapa yang berlari dengan cepat?
182364	給仕さん水をいただけませんか。	4610043	Pelayan, boleh saya minta air?
78888	洋子さんと由美さんとではどちらが英語を上手に話せますか。	4607199	Antara Yoko dan Yumi, siapa yang bisa berbahasa Inggris dengan baik?
216466	ジェーンは歌うでしょうか。	4607116	Apakah Jane akan bernyanyi?
126769	遅かれ早かれ、新しいテレビを買わなければならないでしょう、今の私たちのテレビはとても古い型ですから。	4613082	Cepat atau lambat kita harus membeli TV baru, karena TV kita yang sekarang model lama.
158043	私は家にとどまるようにと彼らに懸命に言ったが、彼らは断固として私の意見に耳を傾けようとはしなかった。	4613090	Aku bersikeras menyuruh mereka untuk tetap tinggal, tetapi mereka tidak sekali-kali mendengarkan perkataanku.
183918	感情によって理性が曇らされているままにしておくならば、我々は、常に見当違いのことをしてしまうだろう。	4613107	Bila kami terus membiarkan pikiran kami digelapkan oleh perasaan kami, kami tentu akan selalu salah dalam mengira.
197204	フォークは、ヨーロッパや近東地域で長年にわたって使われていたが、それはもっぱら調理用にのみであった。	4613118	Garpu digunakan di Eropa dan daerah Timur Dekat selama bertahun-tahun, namun pada umumnya hanya sebagai peralatan makan.
349070	分かりません。	638775	Saya tidak mengerti.
230689	あの人誰？	741127	Siapa orang itu?
230709	あの人は誰ですか。	741127	Siapa orang itu?
770333	あの人は誰ですか？	741127	Siapa orang itu?
2177579	あの人はだれですか。	741127	Siapa orang itu?
126413	昼メシにしよう。	751379	Ayo makan siang!
591655	証拠がありません。	751402	Tidak ada bukti.
2377168	証拠はありません。	751402	Tidak ada bukti.
87825	彼女は通りを横切った。	751429	Dia menyeberang jalan.
102007	彼は通りを横切った。	751429	Dia menyeberang jalan.
2252792	彼は道を渡った。	751429	Dia menyeberang jalan.
91917	彼女はとても頭が良い。	751507	Dia sangat pintar.
2236638	約束は約束だ。	781617	Janji adalah janji.
177398	君は何年生ですか。	806360	Kamu kelas berapa?
194841	メアリーの離婚をいつ知ったのか。	4607114	Kapan kamu tahu tentang perceraian Mary?
200181	トムとナンシーは先月別れた。	4607108	Tom dan Nancy putus bulan lalu.
140369	窓を壊したのはジャックでしたか。	4607107	Apakah Jack yang memecahkan jendelanya?
160585	私たちはジョンをキャプテンに選んだ。	4607183	Kami memilih John sebagai kapten.
769346	どこに行くの？	4607167	Kamu mau ke mana?
1780301	どこへ行くの。	4607167	Kamu mau ke mana?
3595435	どこ行くの？	4607167	Kamu mau ke mana?
5320	どこに行きますか？	4604211	Kau mau pergi ke mana?
200933	どこに行きますか。	4604211	Kau mau pergi ke mana?
1780303	どこへ行きますか。	4604211	Kau mau pergi ke mana?
769346	どこに行くの？	4604211	Kau mau pergi ke mana?
4870376	どこへ行くの？	4604211	Kau mau pergi ke mana?
1780301	どこへ行くの。	4604211	Kau mau pergi ke mana?
200932	どこに行くところですか。	4604211	Kau mau pergi ke mana?
1523070	あなたはどの方向へ行こうとしているのですか？	4622879	Ke arah mana Anda akan pergi?
200900	どこへ行きたいの？	4622882	Kau ingin pergi ke mana?
200935	どこに行きたいの？	4622882	Kau ingin pergi ke mana?
1168273	どこに行きたいですか。	4622882	Kau ingin pergi ke mana?
200719	どちらへ行きたいですか。	4622885	Anda ingin pergi ke mana?
200900	どこへ行きたいの？	4622885	Anda ingin pergi ke mana?
200935	どこに行きたいの？	4622885	Anda ingin pergi ke mana?
1168273	どこに行きたいですか。	4622885	Anda ingin pergi ke mana?
3878052	どこ行ってたの？	4622888	Ke mana saja kamu?
3878052	どこ行ってたの？	3806633	Dari mana kamu?
172609	今までどこに行っていたの？	4622892	Ke mana saja kamu dari tadi?
232131	あなたは休みの日にどこへ行きますか。	4622900	Anda akan pergi ke mana di hari libur?
2972360	どこにいたの？	3806661	Tadi kamu di mana?
177635	君はどこにいたの？	3806661	Tadi kamu di mana?
177635	君はどこにいたの？	3806662	Kamu di mana?
2972360	どこにいたの？	3806662	Kamu di mana?
232482	あなたはどこに行くところでしたか。	4622914	Tadi kau mau pergi ke mana?
138736	あなたはどこにいたのですか。	4622921	Tadi kau ada di mana?
2972360	どこにいたの？	4622921	Tadi kau ada di mana?
91985	彼女はどこへ行ってしまったの？	3882928	Ke mana perginya dia?
91986	彼女はどこへ行っちゃったの。	3882928	Ke mana perginya dia?
91987	彼女はどこに行ったの？	3882928	Ke mana perginya dia?
200182	トムとスーは互いに愛し合っています。	4604203	Tom dan Sue saling mencintai satu sama lain.
232488	あなたはどこでナンシーを見かけましたか。	4604198	Kau melihat Nancy di mana?
215113	スーザンは１時間前に出た。	4604178	Susan pergi sejam yang lalu.
96987	彼らは私をボブと呼びます。	4604176	Mereka memanggilku Bob.
166508	私たちはジェーンが川を泳いで渡っているのを見た。	4626325	Kami melihat Jane menyeberangi sungai dengan berenang.
199678	トレイシーは眼鏡をなくした。	4626331	Tracy menghilangkan kacamatanya.
225137	ケンは昨日家にいましたか。	4626340	Apa Ken ada di rumah kemarin?
151816	私達はジャックを議長に選んだ。	4626347	Kami memilih Jack sebagai pembicara.
672326	何が飲みたい？	4626359	Mau minum apa?
227403	お飲み物は何ですか。	4626367	Minumnya apa?
4235760	お飲み物はいかがなさいますか？	4318541	Minumnya bagaimana?
227405	お飲み物はどうなさいますか。	4318541	Minumnya bagaimana?
3552899	何飲んでるの？	4629543	Kamu minum apa?
1172938	トムとフランクはいい友達です。	4629574	Tom dan Frank adalah teman yang baik.
152155	私をボブと呼んでくださって結構です。	4629581	Anda cukup memanggil saya Bob.
170149	昨日、私はエレンに手紙を出した。	4629585	Kemarin, aku mengirim surat ke Elen.
79226	由美は一人でそこへ行った。	4629595	Yumi pergi ke sana sendirian.
79233	由美は、私の友達のひとりです。	4629603	Yumi adalah salah seorang dari temanku.
662307	ジャックが頼りになるよ。	4629618	Jack bisa diandalkan.
163830	彼は私の兄です。	4629639	Dia adalah kakakku.
511851	彼は私の弟です。	4629637	Dia adalah adikku.
221000	この人は私の兄です。	4629653	Orang ini adalah kakakku.
3360334	こちらが私の妹です。	4629648	Ini adikku.
3360334	こちらが私の妹です。	4629660	Ini adik perempuanku.
511851	彼は私の弟です。	4629673	Dia adik laki-lakiku.
186126	我々はエネルギー資源を浪費してはいけない。	4629703	Kita tidak boleh membuang-buang percuma sumber energi kita.
236040	１０時前にはホテルを出発しなければなりません。さもなければマイアミ行きの電車を乗り逃がしてしまいます。	4634614	Kita harus berangkat dari hotel sebelum jam 10. Jika tidak, kita akan ketinggalan kereta jurusan Miami.
330752	それは、5ドルや10ドルや20ドルといったごくわずかの貯金を掘り起こした働く人々によってたてられたのだ。	4634660	Itu dibangun menggunakan uang simpanan yang dikumpulkan oleh orang-orang yang bekerja, sekurang-kurangnya sebesar 5 dolar, 10 dolar, dan 20 dolar.
993543	コーネル大学の研究によると、容貌の悪い被告は良い被告より２２パーセント高い確率で有罪判決を受けるということだ。	4635354	Berdasarkan penelitian dari Universitas Cornell, terdakwa berparas buruk 22 persen lebih cenderung menerima vonis bersalah dibanding mereka yang berparas rupawan.
960772	鈴木先生の授業はおもしろいんだけど、いつも話が脱線しちゃって、なかなか教科書通りに進まないんだよね。	4635397	Kelasnya pak Suzuki menarik, tapi apa yang dia ceritakan selalu menyimpang, jadinya kita tidak pernah bisa mengikuti apa yang ada di dalam buku.
194395	もうちょっと。	4556749	Hampir.
778974	なんで？	4556751	Mengapa?
778975	どうしてですか？	4556751	Mengapa?
778976	なぜ？	4556751	Mengapa?
778977	なぜか？	4556751	Mengapa?
778978	どうして？	4556751	Mengapa?
926739	お願いします。	4556775	Silakan.
147387	助けて！	4556786	Tolong!
752889	ねぇ。	4556794	Eh.
628693	正解！	4556796	Betul!
1107966	やった！	4556822	Hore!
4443329	万歳！	4556822	Hore!
2251469	分かった。	4556860	Baik.
3078179	お客様、お飲み物はいかがなさいますか？	4645557	Minumnya bagaimana, Tuan?
2265633	お飲み物は何にしますか。	4645571	Minumnya mau yang mana?
187577	何を飲みますか。	4626359	Mau minum apa?
79227	由美はゆうべ英語を勉強した。	4629627	Yumi belajar bahasa Inggris semalam.
78887	洋子さんは英語を話しますね。	4629621	Yoko berbicara dengan bahasa Inggris, kan?
79230	由美はテニスをしないでしょう。	4629620	Yumi tidak akan bermain tenis.
215786	ジャックを当てにしていいよ。	4629615	Kau bisa mengandalkan Jack.
78875	洋子は来週京都へ行くだろう。	4629613	Yoko akan pergi ke Kyoto minggu depan.
79224	由美は英語をとても上手に話す。	4629609	Yumi berbahasa Inggris dengan sangat baik.
79220	由美は本をたくさん持っている。	4629607	Yumi punya banyak buku.
79233	由美は、私の友達のひとりです。	4629601	Yumi adalah salah satu temanku.
79228	由美はテニスをするのが上手です。	4629598	Yumi pandai bermain tenis.
79221	由美は日曜日にテニスをする。	4629596	Yumi bermain tenis pada hari Minggu.
78883	洋子はコンピューターを買えない。	4629588	Yoko tidak mampu membeli komputer.
2562842	雨降ってる？	3992416	Apa sedang hujan?
178098	君の答えは間違っている。	4141054	Jawabanmu salah.
178543	君のケーキはおいしいね。	4141075	Kuemu enak.
1212988	君のケーキはおいしい。	4141075	Kuemu enak.
100417	彼は浮気していた。	4168135	Dia berselingkuh.
174174	交渉は中止になった。	4235575	Negosiasinya dibatalkan.
92229	彼女はそれを脱いだ。	4239227	Dia menanggalkannya.
694846	眠りなさい。	4254820	Pergilah tidur.
74615	この板状の固い岩石の層をプレートと呼ぶ。	4260556	Kami menyebut lembaran-lembaran dari lapisan batu yang keras ini 'pelat'.
197524	ひどい風邪を引きました。	4272679	Aku terkena flu berat.
197526	ひどい風邪を引いてしまいました。	4272679	Aku terkena flu berat.
191504	悪いかぜを引きました。	4272679	Aku terkena flu berat.
2456558	頼りにしてるよ。	4323176	Aku mengandalkanmu.
161758	私はあなたに会えて嬉しいです。	331470	Senang bertemu denganmu.
161789	あなたに会えてうれしい。	331470	Senang bertemu denganmu.
4851	愛してる。	366012	Aku cinta kamu.
1661532	大好き。	366012	Aku cinta kamu.
974003	そんないつまでもわがままを言うんじゃない。おまえが欲しかった赤い靴は売り切れで、青しかなかったんだ。	4654718	Jangan manja gitu. Sepatu merah yang kamu mau itu sudah terjual, yang ada cuma yang biru.
992244	自分がどの求婚者と結婚したいかわからず、ある者を挙げたりまたある者を挙げたりしてお姫様は迷っていた。	4654730	Sang putri tidak tahu dengan pelamar mana ia akan menikah, ia bingung, satu saat ia memilih satu orang, tetapi kemudian ia memilih satu orang yang lain.
993589	多くの村のメインストリートは事実上忘れ去られた。その主な原因はウォルマートのような巨大店舗の進出だ。	4654922	Jalan-jalan utama di banyak di desa ditinggalkan. Penyebab utamanya adalah perluasan pertokoan besar seperti Wal-Mart.
1114252	彼女は精神保健福祉士を目指していて、大学では特に精神障害者のインテグレーションについて勉強している。	4654937	Dia tertarik pada pelayanan kesehatan mental, maka dari itu perkuliahannya sebagian besar mempelajari tentang integrasi dari orang yang menderita gangguan jiwa.
1125351	私がよく行く飲み屋はガード下にあるため、いつもガタンゴトンという電車の通過音を聞きながら飲んでいる。	4654938	Karena kedai minum yang biasa kukunjungi berada di bawah jalur kereta api, aku selalu mendengar suara kereta api lewat ketika sedang minum.
203166	だれでも歓迎します。	638801	Semua orang dipersilahkan.
94277	彼女の職業は何ですか。	751461	Apa pekerjaannya?
219732	この本はあなたのですか。	787497	Buku ini milikmu?
4655026	これは君の本ですか？	4323167	Apa ini bukumu?
219731	この本はあなたの物ですか。	787497	Buku ini milikmu?
423452	アボットはメアリーを殺した。	894580	Abbot membunuh Mary.
1678505	準備しろ。	940018	Bersiap.
192735	よし始め。	940018	Bersiap.
182589	急いで、トム。	940027	Cepat, Tom.
1068623	おめでとう！	952963	Selamat!
191511	葵さんはダンスをします。	986153	Aoi menari.
373351	こんにちは。	1019433	Selamat siang.
5212	雨が降っている。	1104735	Sedang turun hujan.
4754	急いで！	4556841	Cepat!
4754	急いで！	4556844	Buruan!
218450	これは驚いた。	1503849	Ini mengejutkan.
5325	何歳ですか。	1560489	Berapa umurnya?
154074	私は彼に電話をした。	2764196	Aku meneleponnya.
78539	落ちつきな。	2767468	Tenanglah.
370829	貴方に必要だ。	3046395	Anda membutuhkannya.
157889	私は覚悟ができている。	3326733	Saya siap.
1063557	お疲れさまでした。	3362871	Terima kasih.
1532832	ありがとう。	3362871	Terima kasih.
103046	彼は先生に向いてない。	4669356	Dia tidak cocok menjadi guru.
2299507	彼は教師に向いていない。	4669356	Dia tidak cocok menjadi guru.
349268	ろうそくの火がひとりでに消えた。	4669368	Api lilinnya padam dengan sendirinya.
349270	ロウソクの火が自然に消えた。	4669368	Api lilinnya padam dengan sendirinya.
349268	ろうそくの火がひとりでに消えた。	4669373	Api lilinnya mati sendiri.
349270	ロウソクの火が自然に消えた。	4669373	Api lilinnya mati sendiri.
192295	ろうそくは消されたのではなくて消えたのだ。	4669376	Lilinnya mati bukan dimatikan.
84306	父親にそっくりだ。	4669398	Dia terlihat sangat mirip dengan ayahnya.
144844	親が親なら子も子。	4669469	Anak sama seperti orang tuanya.
329760	蛙の子は蛙。	4669450	Anak laki-laki mirip dengan ayahnya.
1553629	この父にしてこの子あり。	4669450	Anak laki-laki mirip dengan ayahnya.
220068	この親にしてこの子あり。	4669469	Anak sama seperti orang tuanya.
329760	蛙の子は蛙。	4669437	Anak perempuan mirip dengan ibunya.
329760	蛙の子は蛙。	4669511	Murid mirip dengan gurunya.
329760	蛙の子は蛙。	4669469	Anak sama seperti orang tuanya.
85970	悲しいです。	3463052	Saya sedih.
198974	ナンシーは私の姉に似ている。	4453158	Nancy terlihat seperti adikku.
198997	ナンシーはテニスをしません。	4453161	Nancy tidak bermain tenis.
199014	ナンシーが音楽が好きな事を知っています。	4453165	Aku tahu Nancy suka musik.
137880	退屈しちゃったよ。	4582652	Aku bosan.
234582	愛と真理子はとても仲が良く、どこにでもいっしょに行く。	3804876	Ai dan Mariko adalah teman dekat. Mereka pergi ke mana pun bersama.
672326	何が飲みたい？	3864815	Kamu mau minum apa?
227601	お腹が痛いの。	3864854	Perutku sakit.
191000	胃が痛みます。	3864854	Perutku sakit.
182972	起きなさい！	4345428	Bangun!
193377	もちろんだよ！	4345500	Tentu saja!
183958	完璧だ！	4345507	Sempurna!
628694	そうだ！	4345508	Tepat sekali!
201695	どうか、ぜひお入りになってください。	4392802	Silakan masuk.
232216	あなたは何故そう考えるのですか。	4405116	Kenapa kau berpikir begitu?
3401625	何故そう思うの？	4405116	Kenapa kau berpikir begitu?
3590711	なんでそう思うの？	4405116	Kenapa kau berpikir begitu?
630583	何？	4405181	Apa?
170848	座って下さい。	3864925	Silakan duduk.
201383	どうぞ、おすわりください。	3864925	Silakan duduk.
227136	お座り下さい。	3864925	Silakan duduk.
227366	お掛けください。	3864925	Silakan duduk.
1215216	ここに来な。	3864928	Kemari.
1296635	こっちに来て。	3864928	Kemari.
2975833	こっちおいで。	3864928	Kemari.
2152589	こっちへおいで。	3864928	Kemari.
232494	あなたはどう思いますか。	3945463	Bagaimana menurutmu?
347338	彼は誰ですか。	4345281	Dia siapa?
1503512	飛び越えろ！	4345249	Lompat!
1503515	飛び降りろ！	4345249	Lompat!
1503521	飛び跳ねて！	4345249	Lompat!
1166625	うん。	4345417	Ya.
1166626	ええ。	4345417	Ya.
2946836	異議あり！	4556888	Keberatan!
78112	了解しました。	4556904	Mengerti.
762125	了解。	4556904	Mengerti.
3629986	ああ！	4556915	Ah!
191445	悪くないね。	4556935	Lumayan.
638666	誰？	4556881	Siapa?
4072772	ニャー。	4556886	Meong.
769308	やめろ！	4611894	Hentikan!
192734	やめなさい。	4611894	Hentikan!
2173972	いいかげんにして。	4688326	Sudah hentikan.
229374	いい加減にしろよ。	4688326	Sudah hentikan.
3488005	起立！	4689850	Berdiri!
78287	立ちなさい。	4689854	Berdirilah.
196806	ベッドから出なさい。	3864895	Turun dari kasur!
196806	ベッドから出なさい。	4689860	Bangun dari tempat tidur!
1859981	起きなさい。	4689868	Bangunlah.
196806	ベッドから出なさい。	4689873	Bangunlah dari tempat tidur.
79937	目を覚ませよ！	4689878	Bangunlah!
182972	起きなさい！	4689878	Bangunlah!
175022	元気良く起きなさい。	4689882	Bangunlah dengan ceria.
3480302	起きろ！	4345428	Bangun!
4443360	止まれ！	4688318	Berhenti!
4910	有り得ない！	4689907	Tidak mungkin!
121604	馬鹿な！	4689913	Jangan bodoh! Itu tidak mungkin!
4910	有り得ない！	4689920	Mustahil!
5048	馬鹿みたい！	4689913	Jangan bodoh! Itu tidak mungkin!
136177	まさか！	4689907	Tidak mungkin!
3459026	もう我慢できない。	3864873	Aku tidak tahan lagi.
3459026	もう我慢できない。	4691771	Aku sudah tidak tahan lagi.
194245	もう我慢できないわ。	4691771	Aku sudah tidak tahan lagi.
194245	もう我慢できないわ。	3864873	Aku tidak tahan lagi.
2515525	もう我慢の限界だ。	4691781	Aku sudah diambang batas.
519860	もう、極限だ。	4184323	Aku sudah tak mampu menahannya lagi.
3459026	もう我慢できない。	4184323	Aku sudah tak mampu menahannya lagi.
519860	もう、極限だ。	3864873	Aku tidak tahan lagi.
194245	もう我慢できないわ。	4184323	Aku sudah tak mampu menahannya lagi.
1170972	もうこれ以上我慢できません。	4691840	Aku tidak mampu menahannya lebih dari ini.
3459025	もはや我慢の限界を超えている。	4691845	Aku sudah mencapai batasku.
3459025	もはや我慢の限界を超えている。	4691852	Ini sudah diluar batas kemampuanku.
205369	それはもう我慢が出来ない。	4691869	Aku sudah tidak tahan dengan hal itu.
118950	彼にはもう我慢ならない。	4691890	Aku sudah tidak tahan dengannya.
195740	マイクは笑った。	4691910	Mike tertawa.
229757	アレックスに聞いてみなさい。	4691920	Cobalah bertanya pada Alex.
1532833	アレックスに聞いてよ。	4691912	Tanya Alex.
1532834	アレックスに聞けよ。	4691912	Tanya Alex.
125752	直子さんは泳ぎます。	4691936	Naoko berenang.
138800	他に何かありますか。	4691950	Ada lagi?
194787	メアリーはまだ出発していません。	4695236	Mary belum berangkat.
163926	私の家族は大家族である。	4695237	Keluargaku adalah keluarga yang besar.
163955	私の家は大家族だ。	4695237	Keluargaku adalah keluarga yang besar.
163955	私の家は大家族だ。	788237	Keluargaku adalah keluarga besar.
1507522	じっとして！	4701255	Tahan!
123792	動かないで！	4701257	Jangan bergerak!
3488277	動くな！	4701257	Jangan bergerak!
4641623	動かないで。	4701262	Jangan bergerak.
226684	お腹が空いているのですか。	4701266	Apa kau lapar?
1107759	お腹は空いていますか？	4701266	Apa kau lapar?
1598224	あなたはお腹がすいていますか。	4701266	Apa kau lapar?
187940	何か食べようか。	4701287	Mau makan sesuatu?
819034	どうぞ、お召し上がれ。	4701295	Silakan dimakan.
819033	お召し上がり下さい。	4701296	Silakan makan.
819032	お召し上がれ。	4701297	Makanlah.
144945	神があなたを祝福してくれますように。	397134	Semoga Tuhan memberkatimu.
1531875	ありがとう！	4701310	Makasih!
1532832	ありがとう。	4701312	Makasih.
161750	私はあなたに感謝する。	4701317	Aku berterima kasih padamu.
4971	ありがとうございます！	2684648	Terima kasih!
81557	本当にありがとう。	4701327	Aku sangat berterima kasih.
873964	本当にありがとう！	4701328	Aku sangat berterima kasih!
873964	本当にありがとう！	4701329	Aku benar-benar berterima kasih!
81557	本当にありがとう。	4701332	Aku benar-benar berterima kasih.
1282970	素晴らしい！	4701337	Luar biasa!
3488188	よくやった！	4701334	Kerja bagus!
227191	お見事！	4701334	Kerja bagus!
3488189	上出来！	4701334	Kerja bagus!
2570653	それはすごい。	4701349	Itu luar biasa.
1165060	了解！	4701351	Dimengerti!
1165077	ラジャー！	4701351	Dimengerti!
4443353	わかったぞ！	4701352	Aku mengerti!
762125	了解。	4706145	Dimengerti.
78112	了解しました。	4706145	Dimengerti.
83144	母だけが本当に私を理解している。	4706179	Hanya ibuku yang benar-benar mengerti aku.
79868	問題ないよ。	4259683	Tidak masalah.
2251469	分かった。	4706178	Aku mengerti.
83725	分かってるよ。	4706178	Aku mengerti.
433471	分かってる。	4706178	Aku mengerti.
146454	承知しました。	4706178	Aku mengerti.
1293330	分かった！	4701352	Aku mengerti!
2350395	なるほど。	4706220	Begitu rupanya.
178033	君の名前は知っている。	4141053	Aku tahu namamu.
157439	私は君のお父さんを知っている。	4323208	Aku tahu ayahmu.
196349	ぼくはこれだけしか知らない。	3253748	Aku hanya tahu ini.
160027	私はその少女を知っています。	3253768	Aku tahu perempuan itu.
197990	はっきりとは知らないんだ。	4453054	Aku tidak tahu pastinya.
216202	しかとは知りません。	4453054	Aku tidak tahu pastinya.
605858	まじで？	4708530	Beneran?
81591	本気？	4708530	Beneran?
4751	本当？	4708530	Beneran?
81560	本当に？	4708530	Beneran?
230714	あの人は自分の言った事が正しいと信じているらしい。	4708574	Sepertinya orang itu yakin bahwa apa yang ia katakan benar.
213775	そう思うかい？	4708580	Apa kamu pikir begitu?
81561	本当なの？	4708591	Apa itu benar?
3488459	それ本当？	4708591	Apa itu benar?
81544	本当にそうだろうか。	4708596	Apa memang benar begitu?
1485558	これは本当ですか。	4708599	Apa ini benar?
2744751	そうなんですか？	4708601	Apa benar begitu?
2744757	そうなの？	4708601	Apa benar begitu?
1485558	これは本当ですか。	4708607	Apakah ini benar?
229905	ある意味では君は正しいが、まだ疑問が残る。	4390185	Di satu sisi kamu memang benar, tapi aku masih ragu.
82275	僕に真相を話してくれ。	4325162	Katakan padaku yang sebenarnya.
81506	本当のことを教えてよ。	4325162	Katakan padaku yang sebenarnya.
193786	もしも私が本当のことを話すようなことがあれば、彼は怒るだろう。	1032384	Kalau aku katakan padanya yang sebenarnya, dia akan marah.
81478	本当の話をしなさい。	4708637	Katakan yang sebenarnya.
234733	ああ、本当？	4691992	Oh, benarkah?
2048376	それは、確かですか？	4708643	Apa kau yakin dengan hal itu?
205294	それは確かかい。	4708643	Apa kau yakin dengan hal itu?
605858	まじで？	4556850	Serius?
81591	本気？	4556850	Serius?
176873	君は本気でそう言うのか。	4710698	Apa kau serius mengatakannya?
81589	本気ですか。	4708523	Apa kau serius?
886088	それ、マジで言ってる？	4710698	Apa kau serius mengatakannya?
3718521	それ本気で言ってる？	4710698	Apa kau serius mengatakannya?
4759	冗談でしょ！？	4710768	Kau bercanda kan!?
75497	冗談じゃねえよ。	4710784	Ini bukan lelucon.
146120	冗談じゃないんだよ。	4710784	Ini bukan lelucon.
81590	本気だよ。	4710826	Aku serius.
163707	本気で言ってるんです。	4710919	Aku serius mengatakannya.
81748	僕は本気で言ってるんだ。	4710919	Aku serius mengatakannya.
205236	それは決して冗談ではない。	4710959	Itu sama sekali bukan lelucon.
3506553	笑い事ではない。	4710968	Ini bukan bahan tertawaan.
144418	人をからかわないで。	4710978	Jangan mempermainkan orang lain.
3212882	「レバノン料理って食べたことある？」「うん。一回しか食べたことないけど、すごくおいしかった記憶がある」	4712556	"Kamu pernah makan masakan Lebanon?" "Pernah. Cuma sekali sih, tapi rasanya enak banget."
3480731	トムは６時半にベッドから転がり出ると、もつれた足でキッチンへ行き、トースターに二枚パンを突っ込んだ。	4712557	Setelah Tom turun dari tempat tidurnya pada pukul 6:30, ia buru-buru pergi ke dapur dan memasukkan dua potong roti ke dalam pemanggang.
3648232	「瓶の牛乳って久しぶりだなあ」「私も。なんとなく紙パックよりおいしい気がしない？」「僕もそれ思ってた」	4712566	"Sudah lama ya tidak minum susu dari botol." "Iya. Entah kenapa rasanya lebih enak daripada yang di kertas karton ya?" "Aku juga berpikir begitu."
4216091	嘘をつくというのは自分自身を欺くことであり、他人の目に映るあなたは、あなたではない架空の誰かなのだ。	4712578	Berbohong itu membohongi diri sendiri, dan kau bukan lagi dirimu di mata orang lain.
4291657	もっと，私のことを罵ってください！踏まれたりいじめられたりすることに快感を覚える，私はそういう人種なんです！	4712579	Lagi, tolong hina diriku lagi! Aku mendapatkan kepuasan ketika diinjak-injak dan disiksa. Orang seperti itulah aku.
4291746	電車の中で目の前におっぱいが見えても触ってはいけません。触ると痴漢として通報され，逮捕されるからです。	4712582	Sekalipun buah dada terpampang di depan mataku, aku tidak boleh menyentuhnya. Karena begitu aku menyentuhnya, aku akan ditangkap dan dilaporkan sebagai pelaku pelecehan seksual.
75597	花粉よりも小さな黄砂をマスクでどれだけ防ぐことが出来るのか？花粉よりもずっと厄介者のように思います。	4712583	Berapa lama saya bisa terlindung dari pasir kuning, yang mana ukurannya lebih kecil daripada serbuk sari dengan menggunakan masker? Pasir itu sepertinya lebih menganggu ketimbang serbuk sari.
76027	純粋に、ミクシィユーザーが言うところの「変な人」ってどんな人なのか、私にはいまいちわからないのだ。	4712586	Aku tidak begitu mengerti apa yang dimaksud dengan sebutan "orang aneh" oleh para pengguna Mixi.
76113	産科医に加え、助産師も不足と我が国の産科医療が極めて深刻な状況にあることが改めて浮き彫りになった。	4712606	Dengan kurangnya jumlah dokter kandungan, termasuk juga jumlah bidan, maka semakin jelas bahwa pelayanan kebidanan di negeri kita dalam keadaan yang sangat mengkhawatirkan.
77010	「ひょっとして、今まで気づいてなかったのですか」「いや、まぁ・・・。想像の埒外だったもんで・・・」	4712611	"Jangan-jangan, kau selama ini tidak menyadarinya? "Ah tidak, bukan begitu maksudku... begini, aku sama sekali tidak terbayang kalau..."
